idea_titulo;idea_url
quarteto fantastico;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283844
Quebra de casinha em caldeira a biomassa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286461
Quebra de cazinha em caldeira a biomassa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286462
Queima de equipamentos eletroeletronicos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287505
Queixas de dor na coluna;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275704
quero saber como funciona o projeto integrador;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275288
QUICK DISH- GESTÃO DE TEMPO E ESPAÇO: UMA ABORDAGEM ESTRATÉGICA.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286287
quimiobeleza;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285650
QUINTETO CRIATIVO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284571
Quiz da aprendizagem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275014
Quiz da Aprendizagem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282784
Quiz do piras;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283499
Quiz do piras;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282488
Quiz do piras;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282489
R'Solutions: Troca de Sensor de Nível;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287734
"R.A.I.Z. – Resolução; Análise; Inovação e Zelo";https://plataforma.gpinovacao.senai.br/plataforma/ideia/292367
R.E.A.F.T;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291694
R2E AUTOMATION;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288139
Rachador de Lenha com Separação de Resíduos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276371
RACHADOR DE LENHA PNEUMÁTICO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273728
Raios do Senai;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276318
RAIOX  2.0;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291165
raiox 2.0;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292314
raiox 2.0;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292319
Raízes de Convivência - Revitalização e Bem Estar;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291716
Rampa niveladora;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283800
Rampa Niveladora;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283587
Rampa Niveladora Hidráulica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273767
Rampstep;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292339
RANDOLFO BRANDOON SANTOS DE ARAUJO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277018
Raspbot;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275420
Rastreabilidade de Chope;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287342
Rastreabilidade de Lotes: Acompanhamento da Produção de Chopp;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289108
Rastreabilidade e gestão de  estoques;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291123
"RASTREABILIDADE SEM FALHAS; DO INÍCIO AO FIM.";https://plataforma.gpinovacao.senai.br/plataforma/ideia/289846
Rastreamento dos Acessórios em Kits de Formas Metálicas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292390
Ratos da Mecânica - FixFlow sistema de manutenção mecânica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286350
RatShield;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287026
"RBR – Recolhendo; Beneficiando; Reciclando";https://plataforma.gpinovacao.senai.br/plataforma/ideia/289240
RE-VOLT;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286479
Read Raccoon;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291815
READEQUAÇÃO DE VEÍCULOS ANTIGOS A DIESEL CONFORME A NORMA “PROCONVE P8” QUE ESTABELECE LIMITES MÁXIMOS DE EMISSÕES DE POLUENTES PARA VEÍCULOS PESADOS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285409
Realidade Aumentada para proteção dos funcionarios;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292449
Realidade Aumentada para proteção dos funcionarios;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292450
realidade virtual;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286601
Reaproveitamento de retalhos em indústria de confecções de jeans;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289660
Reaproveitamento de retalhos em indústrias de confecção de jeans;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292705
reaproveitamento do óleo solúvel;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284594
Reaproveitamento do Plástico de Equipamento Eletrônicos pós-consumo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277797
Reaproveitamento inovador de resíduos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289551
Reboco Sustentável com Resíduos de Tijolo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292421
Reboco Sustentável com Resíduos de Tijolos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292595
RECICLADORA 3D;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273466
Reciclagem criativa na moda;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287736
Reciclagem de galões;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292049
Reclica3D;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291583
reconfortar espaço de convivência e bem estar;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289536
Reconfortar Espaço De Convivencia E Bem Estar;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291250
ReCorset;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286047
Recuperação de Matéria Prima Através da Reciclagem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287638
Rede Alfa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284744
Rede Alfa - Plataforma digital de comunicação interna;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284745
Rede Centralizada de Distribuição de Gases;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292615
REDES IPGE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281618
Redução de acidentes e padronização de manuseio;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287220
redução de consumo e destinação de óleo solúvel no processo de usinagem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284026
Redução de custo no alojamento;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287737
Redução de custos para creches de baixa renda;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288951
Redução de custos para creches de baixa renda;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288983
Redução de filas no refeitório;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289666
Redução do Consumo de Energia Elétrica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292190
Redução do consumo de energia elétrica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289122
Redução do consumo de energia elétrica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292329
Redundância de conexão como solução para conectividade Educacional em Ambientes sociais.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287165
Redusenser;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288158
Reduzir a rotatividade de funcionários nas empresas. Melhorar a qualidade da liderança e da gestão de pessoas.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292247
Refeição eficiente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289653
REFIL3D - Reciclagem inteligente de filamentos para impressoras 3d;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289142
REFORMA FÁCIL;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288140
Régua Marcadora;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286051
REI;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278054
Relatório de Evolução e  Potencial de Efetivação Jovem Aprendiz;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287922
Reorganização logística do almoxarifado;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291581
ReparaX;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284123
ResenCont;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286107
ResíduoZero pro: Aplicativo para gestão de resíduos no setor agrícola.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292783
RESOLVE SOLUÇÕES EM AUTOMAÇÃO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276119
Resolvido;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286049
RESUBLI;https://plataforma.gpinovacao.senai.br/plataforma/ideia/280920
Resupra;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292523
Retalho a Retalho;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292358
Retalho a Retalho;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292439
Retalhos inovadores;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286055
Retalhos que aquecem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288534
ReTampo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282113
RETEC - Recondicionamento Tecnológico Sustentável;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292740
retenção de terra no fundo do tanque;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275290
Retenção e Motivação de Jovens  Colaboradores em Indústria;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292562
Retrofit SmartControl;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289783
Reutilização de Placas de Gesso Sólidas para placas de Gesso 3d.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286911
Reutilização de Retalhos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289294
Reutilização do óleo de cozinha;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291526
ReVeste;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289291
Reveste;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290773
Revitall Cosméticos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275944
Reviva;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286045
Revolução da Indústria Feminina;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276421
RisePath;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285423
RMN Içamentos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281911
RNA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288252
ROAD CONNECTION;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275626
"RoadGuardian Significa ""Guardião da Estrada""; destacando o papel protetor da solução.";https://plataforma.gpinovacao.senai.br/plataforma/ideia/289252
ROBÔS EMPILHADORES DE CAIXAS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276714
ROEDEX;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285322
RootSync;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288826
Rota Certa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289844
Roupa tradicional da Bahia;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291114
Roupas Sustentáveis e Tecnológicas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276710
RuralSafe;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287093
S-SIA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275717
S.I.T.D - Sistema de inspeção topográfica com drones;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291097
S.O.L - Solução Otimização e Logística;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289628
S.O.S;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274812
S.R.A - Soluções Robóticas Automatizadas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/280403
Sabão com meios sustentáveis;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283970
SABOR EM BRAILLE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290618
Sabores Sob Rodas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276451
saca polia articulado deslizando com motor elétrico;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286734
saca polia de garra com rosca;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288240
Safe Bridge;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290523
Safe cap;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286664
Safe Valve;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286227
Safe Vision;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287054
SafeBox para entregas em condomínio;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273847
SafeDrive;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275619
SafeGear;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281771
SafeLathe;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283525
SafeOn;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288823
SafeSchool;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291784
SafeSense360;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282985
Safetrack VR;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288824
Safetrack VR;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288824
SafeTrack VR;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288848
SafeValve (Proteção para Válvula);https://plataforma.gpinovacao.senai.br/plataforma/ideia/286243
SafeValve (Proteção para Válvula);https://plataforma.gpinovacao.senai.br/plataforma/ideia/286247
SafeValve (Proteção para Válvula);https://plataforma.gpinovacao.senai.br/plataforma/ideia/286250
SafeVolt;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275614
SAFEX - Monitoramento por IA SST;https://plataforma.gpinovacao.senai.br/plataforma/ideia/280821
SafraTech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289485
Saída Inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285391
Sala de Jogos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281033
"Sala do Cuidar – Conforto; Criatividade e Movimento";https://plataforma.gpinovacao.senai.br/plataforma/ideia/289087
Salvatec Company;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282010
SAM GUARD SST;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287522
Saphira App;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284509
Saphira App;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284515
SARL tech solutions;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278532
SATS-360;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287123
Saúde e segurança no trabalho;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289062
Save The Kids - Sua criança segura;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276670
SaveBuddy;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288820
SBF-SOLUCIONA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275830
scaner RFID;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282804
Scanner de Epis;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283351
SCast - Previsão de Demanda;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292522
SCEA (Sistema de Chamada de Enfermagem Automatizado);https://plataforma.gpinovacao.senai.br/plataforma/ideia/286877
SCT - Sistema de Controle e Temperatura;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286116
Security BAYBE - Tecnologia que cuida de deu bebê.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276113
Security control;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288980
SEG Mãos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287487
Segurança 4.0: Monitoramento Inteligente para Prevenção de Acidentes Industriais;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277456
SEGURANÇA DOS MOTORISTAS NA ESTRADA.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287217
Segurança no Trabalho com Tecnologia;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287583
Segurança no Trabalho com Tecnologia;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288206
Seis Inglês Botões;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291395
Sem Rastros;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291849
Semáforo de Controle;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291435
SEMENTE DO CONHECIMENTO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288259
Semente do Futuro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283247
Senai Atv;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288192
Senai Automotivo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292513
SENAI VERDE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288953
SENSO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292679
Senso;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291793
Sensopéu;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292284
Sensor AntiRoedores (ROEDEX);https://plataforma.gpinovacao.senai.br/plataforma/ideia/285328
Sensor de nível de óleo para torno mecânico;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286594
Sensor de parede e aplicativo de monitoramento;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282059
Sensor inteligente para carimbadeira de Calçados;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291795
SENSOR PARA MONITORAMENTO DE DISPONIBILIDADE DE COPOS RECICLÁVEIS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288236
Sensor Squad;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287542
Sensores de proximidade;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292567
Sensoria;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290969
SensorTech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282709
SensWear - A moda Íntima que traduz seu corpo.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291355
Sentinel One;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286698
SENTINELA- RELÓGIO INTELIGENTE PARA ESPAÇO CONFINADO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286114
Sentry Tech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284734
SENTRY TECH;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284815
SENTRY TECH;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284821
SerraRecicla;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283261
ServiceDesk;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291821
Sesi Alimenta;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292506
Sesi Alimenta - Proposta de Pedidos e Reserva via Web;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288510
Setor RH - Abono das Horas Extras e Reorganização das Escalas de Trabalho;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284484
Setores em Ação;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289430
SGC - SISTEMA DE GERENCIAMENTO DE CARTÓRIOS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276759
SGTI- Sistema de gerenciamento técnicos de informática;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291631
Shark Tank;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276505
SHARK TANK;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276506
Shellter;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275616
SHG Areias;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291700
SICRE- Sistema integrado de controle de refeição empresarial;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292109
SIGA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288700
SIGA - Sistema Inteligente de Monitoramento Agrícola Integrado;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283490
SIGEP CONDOMINIOS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273674
SIGFE – Sistema Inteligente de Gestão de Falhas Elétricas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288907
SiloMatic;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276884
Silotech Soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291300
"Simulação de Infraestrutura Corporativa: Implementação de AD; Segurança e Backup";https://plataforma.gpinovacao.senai.br/plataforma/ideia/286103
SINAL+;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276608
SinalAR;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282837
Sinalização e Etiquetagem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288166
Sinalização e Etiquetagem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288168
Sinalização interativa com QR codes;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284023
SincronizeJá;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276082
Sinto de Segurança da NR35;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291057
Sinto de Segurança da NR35;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291058
sinto de segurança do NR35;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291056
SIPERDI - Sistema Informatizado de Perda e Recuperação de Itens;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276976
SISCOM - ERP de Comunicação Interna;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292431
SISCOM - ERP de Comunicação interna;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292576
SISPROC – Sistema Integrado de Procedimentos Operacionais e Campo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281772
Sistema AeroTop;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289190
Sistema almoxarifado;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287848
Sistema automático de reservatório e alimentação para gado;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286851
Sistema Automatizado com Sensores de Umidade e Nebulização;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273711
Sistema Automatizado de Controle de Nível de Água em Condomínios Residenciais;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287329
Sistema Automatizado de Controle de Nível de Água em Condomínios Residenciais;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287332
SISTEMA AUTOMATIZADO DE ESTEIRA PARA ENVASE DE LIQUIDOS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287216
Sistema automatizado de lavagem de placas solares;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274580
Sistema automatizado de rachamento de lenha com cilindro hidráulico;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276483
sistema automotiva;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286402
Sistema Autônomo de Monitoramento para Áreas Rurais Remotas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287029
Sistema Autônomo de Monitoramento para Áreas Rurais Remotas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287446
Sistema Autônomo de Monitoramento para Áreas Rurais Remotas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287475
Sistema Autônomo de Rastreabilidade por Códigos  DataMatrix e integração com API em Python;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292174
Sistema Autônomo de Rastreabilidade por Códigos  DataMatrix e integração com API em Python;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292179
Sistema Avançado de Formulários para a Segurança do Trabalhador;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282984
Sistema Baby Safe;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284224
Sistema Baby Safe;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276446
SISTEMA DE ALERTA E CONTROLE DE MANUTENÇÃO PARA COMPRESSORES;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286620
Sistema de Automação em horta;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282008
Sistema de Bombeamento D'água Optimus Prime;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286207
Sistema de Caixote Dobrável com Laterais Articuladas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291904
Sistema de câmeras com introdução IA/IOT;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289181
Sistema de chamados internos com planilha e automação básica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286367
Sistema de Conferência Digital Assistida com Inteligência Artificial e Mobile;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284690
Sistema de Controle De Mesa Hidráulica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283114
Sistema de controle de mobilização e logística LEMA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289612
SISTEMA DE CONTROLE E GESTÃO DE ESTOQUE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284346
Sistema de Controle e Otimização do Consumo Energético Industrial;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281497
sistema de decct;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291762
Sistema de Detecção de Luz com Calibração e Filtragem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291766
sistema de detecção de risco;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291987
Sistema de embalagem semi-automático;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289175
Sistema De Embalagens Semi-Automático;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289313
Sistema de extrusão de Garrafa PET para Produção de Filamento 3D;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287152
Sistema de Filtragem Auto Comutadora;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291100
Sistema de filtragem fechado;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287974
Sistema de Gerenciamento de Armazenagem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284345
Sistema de Gerenciamento de Biblioteca Virtual;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291962
Sistema de gerenciamento de cantina;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286032
Sistema de Gerenciamento de Dog Walker;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291965
Sistema de Gerenciamento de Veículos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275889
Sistema de gerenciamento de vendas e estoque para food trucks;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291803
Sistema de gerenciamento de vendas e estoque para food trucks;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291804
Sistema de gerenciamento de vendas e estoque para food trucks;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291805
Sistema de gerenciamento para Food Trucks;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288735
Sistema de Gestão de Cinema de Bairro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286342
Sistema de Gestão de Cinema de Bairro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275641
Sistema de Gestão de Qualidade e Rastreabilidade Produtiva para a Karikal/LAMINADOS DO BRASIL LTDA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291774
Sistema de irrigação automático;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287030
SISTEMA DE IRRIGAÇÃO AUTOMATIZADA  POR SENSOR TÉRMICO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286541
Sistema de Irrigação de Jardins Automatizado;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276512
Sistema de limpeza do chão da fundição;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288741
Sistema de Marcação Automática de Botões (SMAB);https://plataforma.gpinovacao.senai.br/plataforma/ideia/291403
Sistema de Monitoramento com IA para Prevenção de Acidentes Industriais;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292197
Sistema de óculos virtual;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275932
Sistema de Portas Automáticas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273846
sistema de prevenção e/ou detecção de incêndio;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292866
sistema de prevenção e/ou detecção de incêndio;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292867
